-44.00 -56.00   1.5
-43.00 -56.00   1.2
-42.00 -56.00   1.1
-41.00 -56.00   1.2
-40.00 -56.00   1.3
-39.00 -56.00   1.3
-38.00 -56.00   1.4
-37.00 -56.00   1.5
-36.00 -56.00   1.5
-35.00 -56.00   1.3
-34.00 -56.00   1.3
-33.00 -56.00   1.4
-32.00 -56.00   1.3
-31.00 -56.00   1.2
-30.00 -56.00   1.1
-29.00 -56.00   1.1
-28.00 -56.00   1.1
-27.00 -56.00   1.1
-26.00 -56.00   1.1
-25.00 -56.00   1.1
-24.00 -56.00   1.2
-23.00 -56.00   1.3
-22.00 -56.00   1.3
-21.00 -56.00   1.2
-20.00 -56.00   1.2
-99.00 -55.00   0.5
-98.00 -55.00   0.4
-97.00 -55.00   0.4
-96.00 -55.00   0.3
-95.00 -55.00   0.3
-94.00 -55.00   0.4
-93.00 -55.00   0.4
-92.00 -55.00   0.4
-91.00 -55.00   0.4
-90.00 -55.00   0.5
-89.00 -55.00   0.5
-88.00 -55.00   0.6
-87.00 -55.00   0.7
-86.00 -55.00   0.7
-85.00 -55.00   0.8
-84.00 -55.00   1.0
-83.00 -55.00   1.1
-82.00 -55.00   1.3
-81.00 -55.00   1.5
-80.00 -55.00   1.5
-79.00 -55.00   1.5
-78.00 -55.00   1.5
-77.00 -55.00   1.5
-76.00 -55.00   1.4
-75.00 -55.00   1.3
-74.00 -55.00   1.5
-73.00 -55.00   1.9
-72.00 -55.00   2.0
-71.00 -55.00   1.6
-70.00 -55.00   2.2
-69.00 -55.00   3.5
-68.00 -55.00   2.5
-67.00 -55.00   2.9
-66.00 -55.00   2.9
-65.00 -55.00   2.6
-64.00 -55.00   2.0
-63.00 -55.00   1.7
-62.00 -55.00   1.4
-61.00 -55.00   1.3
-60.00 -55.00   1.6
-59.00 -55.00   1.9
-58.00 -55.00   2.0
-57.00 -55.00   2.0
-56.00 -55.00   1.8
-55.00 -55.00   1.7
-54.00 -55.00   1.7
-53.00 -55.00   1.8
-52.00 -55.00   1.8
-51.00 -55.00   1.7
-50.00 -55.00   1.7
-49.00 -55.00   1.7
-48.00 -55.00   1.9
-47.00 -55.00   1.9
-46.00 -55.00   1.6
-45.00 -55.00   1.3
-44.00 -55.00   1.1
-43.00 -55.00   1.2
-42.00 -55.00   1.4
-41.00 -55.00   1.5
-40.00 -55.00   1.4
-39.00 -55.00   1.4
-38.00 -55.00   1.7
-37.00 -55.00   1.1
-36.00 -55.00   1.0
-35.00 -55.00   1.3
-34.00 -55.00   1.3
-33.00 -55.00   1.4
-32.00 -55.00   1.4
-31.00 -55.00   1.3
-30.00 -55.00   1.2
-29.00 -55.00   1.1
-28.00 -55.00   1.2
-27.00 -55.00   1.2
-26.00 -55.00   1.2
-25.00 -55.00   1.3
-24.00 -55.00   1.3
-23.00 -55.00   1.3
-22.00 -55.00   1.3
-21.00 -55.00   1.3
-20.00 -55.00   1.2
-99.00 -54.00   0.8
-98.00 -54.00   0.6
-97.00 -54.00   0.5
-96.00 -54.00   0.4
-95.00 -54.00   0.4
-94.00 -54.00   0.4
-93.00 -54.00   0.4
-92.00 -54.00   0.4
-91.00 -54.00   0.4
-90.00 -54.00   0.5
-89.00 -54.00   0.5
-88.00 -54.00   0.6
-87.00 -54.00   0.6
-86.00 -54.00   0.7
-85.00 -54.00   0.8
-84.00 -54.00   0.9
-83.00 -54.00   1.2
-82.00 -54.00   1.6
-81.00 -54.00   1.8
-80.00 -54.00   1.6
-79.00 -54.00   1.4
-78.00 -54.00   1.6
-77.00 -54.00   1.2
-76.00 -54.00   1.2
-75.00 -54.00   1.3
-74.00 -54.00   1.8
-73.00 -54.00   2.3
-72.00 -54.00   0.8
-71.00 -54.00   0.6
-70.00 -54.00   0.6
-69.00 -54.00   0.3
-68.00 -54.00   0.5
-67.00 -54.00   1.4
-66.00 -54.00   2.2
-65.00 -54.00   2.7
-64.00 -54.00   1.9
-63.00 -54.00   1.4
-62.00 -54.00   1.6
-61.00 -54.00   1.8
-60.00 -54.00   1.8
-59.00 -54.00   1.9
-58.00 -54.00   2.3
-57.00 -54.00   2.7
-56.00 -54.00   3.0
-55.00 -54.00   3.3
-54.00 -54.00   3.1
-53.00 -54.00   3.2
-52.00 -54.00   3.3
-51.00 -54.00   3.3
-50.00 -54.00   3.3
-49.00 -54.00   3.5
-48.00 -54.00   3.4
-47.00 -54.00   2.9
-46.00 -54.00   2.5
-45.00 -54.00   2.0
-44.00 -54.00   1.7
-43.00 -54.00   1.6
-42.00 -54.00   1.7
-41.00 -54.00   1.8
-40.00 -54.00   1.6
-39.00 -54.00   1.7
-38.00 -54.00   1.6
-37.00 -54.00   2.7
-36.00 -54.00   1.1
-35.00 -54.00   1.4
-34.00 -54.00   1.5
-33.00 -54.00   1.5
-32.00 -54.00   1.6
-31.00 -54.00   1.7
-30.00 -54.00   1.6
-29.00 -54.00   1.6
-28.00 -54.00   1.7
-27.00 -54.00   1.7
-26.00 -54.00   1.6
-25.00 -54.00   1.5
-24.00 -54.00   1.4
-23.00 -54.00   1.3
-22.00 -54.00   1.3
-21.00 -54.00   1.3
-20.00 -54.00   1.2
-99.00 -53.00   1.1
-98.00 -53.00   0.8
-97.00 -53.00   0.6
-96.00 -53.00   0.6
-95.00 -53.00   0.6
-94.00 -53.00   0.5
-93.00 -53.00   0.5
-92.00 -53.00   0.5
-91.00 -53.00   0.5
-90.00 -53.00   0.6
-89.00 -53.00   0.6
-88.00 -53.00   0.6
-87.00 -53.00   0.7
-86.00 -53.00   0.8
-85.00 -53.00   0.9
-84.00 -53.00   1.0
-83.00 -53.00   1.4
-82.00 -53.00   1.7
-81.00 -53.00   1.5
-80.00 -53.00   1.3
-79.00 -53.00   1.5
-78.00 -53.00   1.4
-77.00 -53.00   1.2
-76.00 -53.00   1.4
-75.00 -53.00   1.7
-74.00 -53.00   1.1
-73.00 -53.00   1.1
-72.00 -53.00   0.4
-71.00 -53.00   0.8
-70.00 -53.00   1.2
-69.00 -53.00   1.3
-68.00 -53.00   1.5
-67.00 -53.00   2.5
-66.00 -53.00   2.1
-65.00 -53.00   1.9
-64.00 -53.00   1.9
-63.00 -53.00   2.1
-62.00 -53.00   2.5
-61.00 -53.00   2.9
-60.00 -53.00   3.4
-59.00 -53.00   4.0
-58.00 -53.00   4.3
-57.00 -53.00   4.1
-56.00 -53.00   4.0
-55.00 -53.00   4.3
-54.00 -53.00   4.5
-53.00 -53.00   4.6
-52.00 -53.00   4.5
-51.00 -53.00   4.3
-50.00 -53.00   4.1
-49.00 -53.00   4.1
-48.00 -53.00   3.8
-47.00 -53.00   3.3
-46.00 -53.00   3.0
-45.00 -53.00   2.6
-44.00 -53.00   2.1
-43.00 -53.00   1.9
-42.00 -53.00   1.7
-41.00 -53.00   1.5
-40.00 -53.00   1.5
-39.00 -53.00   1.5
-38.00 -53.00   1.6
-37.00 -53.00   1.5
-36.00 -53.00   1.4
-35.00 -53.00   1.5
-34.00 -53.00   1.4
-33.00 -53.00   1.2
-32.00 -53.00   1.3
-31.00 -53.00   1.4
-30.00 -53.00   1.4
-29.00 -53.00   1.5
-28.00 -53.00   1.6
-27.00 -53.00   1.7
-26.00 -53.00   1.6
-25.00 -53.00   1.5
-24.00 -53.00   1.4
-23.00 -53.00   1.5
-22.00 -53.00   1.5
-21.00 -53.00   1.4
-20.00 -53.00   1.4
-99.00 -52.00   1.6
-98.00 -52.00   1.2
-97.00 -52.00   0.8
-96.00 -52.00   0.6
-95.00 -52.00   0.6
-94.00 -52.00   0.6
-93.00 -52.00   0.6
-92.00 -52.00   0.6
-91.00 -52.00   0.6
-90.00 -52.00   0.6
-89.00 -52.00   0.6
-88.00 -52.00   0.7
-87.00 -52.00   0.7
-86.00 -52.00   0.9
-85.00 -52.00   1.0
-84.00 -52.00   1.0
-83.00 -52.00   1.2
-82.00 -52.00   1.4
-81.00 -52.00   1.2
-80.00 -52.00   1.4
-79.00 -52.00   1.6
-78.00 -52.00   1.4
-77.00 -52.00   1.4
-76.00 -52.00   1.9
-75.00 -52.00   1.7
-74.00 -52.00   0.7
-73.00 -52.00   1.9
-72.00 -52.00   1.3
-71.00 -52.00   1.3
-70.00 -52.00   1.9
-69.00 -52.00   1.3
-68.00 -52.00   2.1
-67.00 -52.00   2.2
-66.00 -52.00   2.2
-65.00 -52.00   2.8
-64.00 -52.00   3.3
-63.00 -52.00   3.8
-62.00 -52.00   3.4
-61.00 -52.00   3.4
-60.00 -52.00   3.8
-59.00 -52.00   4.1
-58.00 -52.00   5.2
-57.00 -52.00   5.7
-56.00 -52.00   5.5
-55.00 -52.00   5.3
-54.00 -52.00   4.8
-53.00 -52.00   4.4
-52.00 -52.00   4.3
-51.00 -52.00   3.8
-50.00 -52.00   3.4
-49.00 -52.00   3.5
-48.00 -52.00   4.1
-47.00 -52.00   3.8
-46.00 -52.00   3.5
-45.00 -52.00   2.9
-44.00 -52.00   2.4
-43.00 -52.00   2.4
-42.00 -52.00   2.3
-41.00 -52.00   2.3
-40.00 -52.00   2.2
-39.00 -52.00   2.0
-38.00 -52.00   1.8
-37.00 -52.00   1.6
-36.00 -52.00   1.4
-35.00 -52.00   1.4
-34.00 -52.00   1.3
-33.00 -52.00   1.2
-32.00 -52.00   1.2
-31.00 -52.00   1.1
-30.00 -52.00   1.3
-29.00 -52.00   1.4
-28.00 -52.00   1.5
-27.00 -52.00   1.6
-26.00 -52.00   1.7
-25.00 -52.00   1.7
-24.00 -52.00   1.5
-23.00 -52.00   1.5
-22.00 -52.00   1.5
-21.00 -52.00   1.6
-20.00 -52.00   1.5
-99.00 -51.00   2.0
-98.00 -51.00   1.4
-97.00 -51.00   0.9
-96.00 -51.00   0.5
-95.00 -51.00   0.4
-94.00 -51.00   0.5
-93.00 -51.00   0.5
-92.00 -51.00   0.6
-91.00 -51.00   0.5
-90.00 -51.00   0.5
-89.00 -51.00   0.6
-88.00 -51.00   0.7
-87.00 -51.00   0.8
-86.00 -51.00   0.9
-85.00 -51.00   0.9
-84.00 -51.00   1.0
-83.00 -51.00   1.1
-82.00 -51.00   1.1
-81.00 -51.00   1.2
-80.00 -51.00   1.5
-79.00 -51.00   1.3
-78.00 -51.00   1.2
-77.00 -51.00   1.8
-76.00 -51.00   2.0
-75.00 -51.00   1.7
-74.00 -51.00   1.5
-73.00 -51.00   3.5
-72.00 -51.00   4.0
-71.00 -51.00   2.9
-70.00 -51.00   3.5
-69.00 -51.00   2.8
-68.00 -51.00   4.3
-67.00 -51.00   3.7
-66.00 -51.00   4.1
-65.00 -51.00   3.9
-64.00 -51.00   3.9
-63.00 -51.00   3.7
-62.00 -51.00   4.3
-61.00 -51.00   5.4
-60.00 -51.00   5.2
-59.00 -51.00   5.0
-58.00 -51.00   4.6
-57.00 -51.00   4.3
-56.00 -51.00   4.3
-55.00 -51.00   4.7
-54.00 -51.00   4.2
-53.00 -51.00   3.8
-52.00 -51.00   3.6
-51.00 -51.00   3.5
-50.00 -51.00   3.6
-49.00 -51.00   4.2
-48.00 -51.00   5.0
-47.00 -51.00   4.6
-46.00 -51.00   3.8
-45.00 -51.00   3.0
-44.00 -51.00   2.8
-43.00 -51.00   3.2
-42.00 -51.00   3.4
-41.00 -51.00   3.1
-40.00 -51.00   2.7
-39.00 -51.00   2.4
-38.00 -51.00   2.2
-37.00 -51.00   1.8
-36.00 -51.00   1.5
-35.00 -51.00   1.3
-34.00 -51.00   1.3
-33.00 -51.00   1.1
-32.00 -51.00   1.1
-31.00 -51.00   1.2
-30.00 -51.00   1.4
-29.00 -51.00   1.3
-28.00 -51.00   1.3
-27.00 -51.00   1.4
-26.00 -51.00   1.6
-25.00 -51.00   1.7
-24.00 -51.00   1.7
-23.00 -51.00   1.8
-22.00 -51.00   2.0
-21.00 -51.00   2.0
-20.00 -51.00   2.0
-99.00 -50.00   2.6
-98.00 -50.00   2.0
-97.00 -50.00   1.4
-96.00 -50.00   1.0
-95.00 -50.00   0.6
-94.00 -50.00   0.5
-93.00 -50.00   0.5
-92.00 -50.00   0.5
-91.00 -50.00   0.5
-90.00 -50.00   0.5
-89.00 -50.00   0.6
-88.00 -50.00   0.7
-87.00 -50.00   0.8
-86.00 -50.00   0.9
-85.00 -50.00   0.9
-84.00 -50.00   0.8
-83.00 -50.00   0.9
-82.00 -50.00   1.2
-81.00 -50.00   1.5
-80.00 -50.00   1.5
-79.00 -50.00   1.2
-78.00 -50.00   1.4
-77.00 -50.00   2.0
-76.00 -50.00   2.0
-75.00 -50.00   2.6
-74.00 -50.00   3.1
-73.00 -50.00   3.7
-72.00 -50.00   4.3
-71.00 -50.00   7.3
-70.00 -50.00   4.9
-69.00 -50.00   3.6
-68.00 -50.00   4.6
-67.00 -50.00   3.9
-66.00 -50.00   3.4
-65.00 -50.00   3.3
-64.00 -50.00   3.7
-63.00 -50.00   3.6
-62.00 -50.00   4.4
-61.00 -50.00   5.9
-60.00 -50.00   6.1
-59.00 -50.00   5.3
-58.00 -50.00   4.6
-57.00 -50.00   4.4
-56.00 -50.00   4.4
-55.00 -50.00   3.8
-54.00 -50.00   3.4
-53.00 -50.00   3.8
-52.00 -50.00   4.2
-51.00 -50.00   4.5
-50.00 -50.00   5.0
-49.00 -50.00   5.9
-48.00 -50.00   5.6
-47.00 -50.00   4.8
-46.00 -50.00   3.9
-45.00 -50.00   3.6
-44.00 -50.00   3.8
-43.00 -50.00   4.4
-42.00 -50.00   4.4
-41.00 -50.00   3.6
-40.00 -50.00   2.6
-39.00 -50.00   2.0
-38.00 -50.00   1.7
-37.00 -50.00   1.6
-36.00 -50.00   1.7
-35.00 -50.00   1.8
-34.00 -50.00   1.5
-33.00 -50.00   1.4
-32.00 -50.00   1.4
-31.00 -50.00   1.5
-30.00 -50.00   1.6
-29.00 -50.00   1.5
-28.00 -50.00   1.6
-27.00 -50.00   1.9
-26.00 -50.00   2.0
-25.00 -50.00   2.0
-24.00 -50.00   1.9
-23.00 -50.00   1.9
-22.00 -50.00   2.1
-21.00 -50.00   2.3
-20.00 -50.00   2.4
-99.00 -49.00   3.3
-98.00 -49.00   3.1
-97.00 -49.00   2.4
-96.00 -49.00   1.6
-95.00 -49.00   1.0
-94.00 -49.00   0.6
-93.00 -49.00   0.5
-92.00 -49.00   0.4
-91.00 -49.00   0.4
-90.00 -49.00   0.5
-89.00 -49.00   0.5
-88.00 -49.00   0.6
-87.00 -49.00   0.7
-86.00 -49.00   0.8
-85.00 -49.00   0.8
-84.00 -49.00   0.9
-83.00 -49.00   1.1
-82.00 -49.00   1.4
-81.00 -49.00   1.6
-80.00 -49.00   1.5
-79.00 -49.00   1.2
-78.00 -49.00   1.6
-77.00 -49.00   2.3
-76.00 -49.00   1.5
-75.00 -49.00   2.0
-74.00 -49.00   2.3
-73.00 -49.00   3.3
-72.00 -49.00   9.3
-71.00 -49.00   6.5
-70.00 -49.00   8.1
-69.00 -49.00   7.8
-68.00 -49.00   6.0
-67.00 -49.00   4.8
-66.00 -49.00   4.6
-65.00 -49.00   4.0
-64.00 -49.00   4.6
-63.00 -49.00   5.0
-62.00 -49.00   5.9
-61.00 -49.00   5.9
-60.00 -49.00   5.3
